"Latitude","Longitude","group","Response"
58.35499954,-135.6410065,"Mountain goat",0
58.35499954,-135.6410065,"Mountain goat",0
58.35499954,-135.6410065,"Mountain goat",0
58.35499954,-135.6410065,"Mountain goat",0
58.35499954,-135.6410065,"Mountain goat",0
58.35499954,-135.6410065,"Mountain goat",0
58.35499954,-135.6410065,"Mountain goat",0
58.35549927,-134.4008942,"Mountain goat",24032
58.35549927,-134.4008942,"Mountain goat",0
58.35549927,-134.4008942,"Mountain goat",0
58.27299881,-134.4190063,"Mountain goat",0
55.44924927,-131.2794495,"Mountain goat",0
55.44501877,-131.2522278,"Mountain goat",0
55.43706894,-131.2528839,"Mountain goat",0
55.43497086,-131.2528992,"Mountain goat",0
55.42906952,-131.2529449,"Mountain goat",0
55.42887878,-131.2588806,"Mountain goat",0
55.42929077,-131.2607727,"Mountain goat",0
55.42930984,-131.2628174,"Mountain goat",0
55.42887115,-131.2643738,"Mountain goat",0
55.42433167,-131.2678375,"Mountain goat",0
55.42433167,-131.2678375,"Mountain goat",0
55.42433167,-131.2678375,"Mountain goat",0
55.42433167,-131.2678375,"Mountain goat",0
55.42433167,-131.2678375,"Mountain goat",0
55.42269897,-131.2685852,"Mountain goat",0
55.40660095,-131.2841644,"Mountain goat",0
55.40660095,-131.2841644,"Mountain goat",0
55.40660095,-131.2841644,"Mountain goat",0
55.40647888,-131.2858124,"Mountain goat",0
55.40647888,-131.2858124,"Mountain goat",0
55.40647888,-131.2858124,"Mountain goat",0
55.4063797,-131.2879181,"Mountain goat",0
55.40557861,-131.2899628,"Mountain goat",0
55.39735031,-131.2892151,"Mountain goat",0
55.39735031,-131.2892151,"Mountain goat",0
55.51203918,-131.3032837,"Mountain goat",0
55.51203918,-131.3032837,"Mountain goat",0
56.67533875,-133.0422211,"Mountain goat",0
56.66909027,-133.0424042,"Mountain goat",0
56.68798065,-133.0822906,"Mountain goat",0
56.68817902,-133.0850983,"Mountain goat",0
56.68544006,-133.1217499,"Mountain goat",0
56.75848007,-133.2193451,"Mountain goat",0
56.77666092,-133.1628723,"Mountain goat",0
56.97254181,-133.2877045,"Mountain goat",0
56.96569824,-133.2840729,"Mountain goat",0
56.95502853,-133.2762451,"Mountain goat",0
56.93357086,-133.213623,"Mountain goat",0
56.9335289,-133.2077637,"Mountain goat",0
56.9329,-133.2055,"Mountain goat",0
56.93283081,-133.2015533,"Mountain goat",0
56.93357086,-133.1969757,"Mountain goat",0
56.93357849,-133.1968994,"Mountain goat",0
56.93122864,-133.1692352,"Mountain goat",0
56.93119049,-133.1690063,"Mountain goat",0
56.93117905,-133.1689453,"Mountain goat",0
56.9306488,-133.1664276,"Mountain goat",0
56.93360901,-133.2148132,"Mountain goat",0
56.93355942,-133.2234344,"Mountain goat",0
56.92475128,-133.2311096,"Mountain goat",0
58.21720886,-134.5067902,"Mountain goat",0
58.26448059,-134.3826141,"Mountain goat",0
58.3336792,-134.4421539,"Mountain goat",6223
58.30009842,-134.6371918,"Mountain goat",0
56.70592117,-133.1334381,"Mountain goat",0
56.53250122,-132.7657013,"Mountain goat",0
56.53250122,-132.7657013,"Mountain goat",0
56.52441025,-132.9074097,"Mountain goat",0
56.52799988,-132.9148712,"Mountain goat",0
56.53305054,-132.9311829,"Mountain goat",0
56.54779053,-132.9259796,"Mountain goat",0
56.54943085,-132.9259644,"Mountain goat",0
56.55373001,-132.9371643,"Mountain goat",0
56.56412888,-132.9351959,"Mountain goat",0
56.67124176,-132.7349701,"Mountain goat",0
56.65930176,-132.7778473,"Mountain goat",0
56.67736053,-133.0365906,"Mountain goat",0
56.67729187,-133.0379181,"Mountain goat",0
56.6769104,-133.0429535,"Mountain goat",0
56.67665863,-133.0428772,"Mountain goat",0
56.6760788,-133.0427246,"Mountain goat",0
56.67655945,-133.0566254,"Mountain goat",0
56.6878891,-133.0771637,"Mountain goat",0
56.68790054,-133.078064,"Mountain goat",0
56.68790054,-133.078064,"Mountain goat",0
56.6907692,-133.1005554,"Mountain goat",0
56.69036102,-133.1085358,"Mountain goat",0
56.69401932,-133.0137634,"Mountain goat",0
56.73886108,-133.1810455,"Mountain goat",0
56.76863861,-133.1903534,"Mountain goat",0
56.77384949,-133.1678772,"Mountain goat",0
56.78081894,-133.1472168,"Mountain goat",0
56.78171921,-133.1186676,"Mountain goat",0
56.78480148,-133.1092682,"Mountain goat",0
58.35430145,-134.4089813,"Mountain goat",0
58.25988007,-134.5652466,"Mountain goat",0
56.764369,-134.066497,"Mountain goat",0
56.775757,-134.043656,"Mountain goat",0
56.783389,-134.024655,"Mountain goat",0
56.790959,-134.027554,"Mountain goat",0
56.793898,-134.028189,"Mountain goat",0
56.803358,-134.032032,"Mountain goat",0
56.805747,-134.034994,"Mountain goat",0
56.810091,-134.037424,"Mountain goat",0
56.813444,-134.043295,"Mountain goat",0
56.815882,-134.050263,"Mountain goat",0
56.821736,-134.06163,"Mountain goat",0
56.836279,-134.165161,"Mountain goat",0
56.82679,-134.197571,"Mountain goat",0
56.821767,-134.265144,"Mountain goat",0
56.808307,-134.258884,"Mountain goat",0
56.794278,-134.259559,"Mountain goat",0
56.761532,-134.252619,"Mountain goat",0
56.746659,-134.241708,"Mountain goat",0
56.722353,-134.225185,"Mountain goat",0
56.703375,-134.226349,"Mountain goat",0
56.692643,-134.207409,"Mountain goat",0
56.684649,-134.182356,"Mountain goat",0
56.671879,-134.170026,"Mountain goat",0
56.658763,-134.15102,"Mountain goat",0
56.653019,-134.119859,"Mountain goat",0
56.648566,-134.08339,"Mountain goat",0
56.648112,-134.08164,"Mountain goat",0
56.759635,-133.22208,"Mountain goat",0
56.76067,-133.218443,"Mountain goat",0
56.76429,-133.208501,"Mountain goat",0
56.776089,-133.162676,"Mountain goat",0
56.780224,-133.155297,"Mountain goat",0
56.760321,-133.210412,"Mountain goat",0
56.76825,-133.198541,"Mountain goat",0
56.767198,-133.183046,"Mountain goat",0
56.756871,-133.193975,"Mountain goat",0
56.73588,-133.214613,"Mountain goat",0
56.780056,-133.139857,"Mountain goat",0
56.781501,-133.151365,"Mountain goat",0
56.775946,-133.162542,"Mountain goat",0
56.771365,-133.180904,"Mountain goat",0
56.760293,-133.189652,"Mountain goat",0
56.762878,-133.225192,"Mountain goat",0
56.756089,-133.218601,"Mountain goat",0
56.737157,-133.179584,"Mountain goat",0
56.728506,-133.174327,"Mountain goat",0
56.720304,-133.160829,"Mountain goat",0
56.700129,-133.085192,"Mountain goat",0
56.697356,-133.055601,"Mountain goat",0
58.35432053,-134.4097137,"Mountain goat",55582
55.78845978,-133.5028229,"Mountain goat",0
55.78845978,-133.50283,"Mountain goat",0
55.77999878,-133.5,"Mountain goat",0
55.77999878,-133.5,"Mountain goat",0
55.77999878,-133.5,"Mountain goat",0
55.77999878,-133.5,"Mountain goat",0
55.79759979,-133.1744995,"Mountain goat",0
54.87107086,-132.8619537,"Mountain goat",0
54.84503174,-132.7378998,"Mountain goat",0
55.8085289,-133.0886688,"Mountain goat",0
54.84730148,-132.7393036,"Mountain goat",0
55.78308868,-133.2049408,"Mountain goat",0
55.77037048,-133.2270813,"Mountain goat",0
55.77360153,-133.2244568,"Mountain goat",0
56.23883057,-132.9756165,"Mountain goat",0
56.23731995,-132.966507,"Mountain goat",0
55.82022095,-133.0134125,"Mountain goat",0
55.28524,-132.9157,"Mountain goat",0
55.26355,-132.9281,"Mountain goat",0
55.38192,-132.802,"Mountain goat",0
55.39894,-132.84032,"Mountain goat",0
55.26355,-132.9281,"Mountain goat",0
55.33001,-132.66081,"Mountain goat",0
55.28129,-132.85696,"Mountain goat",0
55.26727,-132.80972,"Mountain goat",0
55.34167,-132.76913,"Mountain goat",0
55.21222,-132.81032,"Mountain goat",0
55.61214066,-132.4769287,"Mountain goat",0
55.60578156,-132.4320984,"Mountain goat",0
55.48495865,-132.8327637,"Mountain goat",0
58.35435104,-134.4355927,"Mountain goat",0
58.35620117,-134.4178467,"Mountain goat",1440
58.2611084,-134.5153961,"Mountain goat",0
58.35435104,-134.4098663,"Mountain goat",328
58.35393906,-134.4075165,"Mountain goat",0
56.73299026,-132.7835541,"Mountain goat",0
56.69099045,-133.029953,"Mountain goat",0
56.70896912,-133.1199646,"Mountain goat",0
56.71163177,-133.1374969,"Mountain goat",0
56.72782135,-133.1718445,"Mountain goat",0
56.77231979,-133.1762543,"Mountain goat",0
56.77301025,-133.1740875,"Mountain goat",0
56.77412033,-133.1658783,"Mountain goat",0
56.78019,-133.1257935,"Mountain goat",0
56.7869606,-133.1065979,"Mountain goat",0
56.67065811,-134.2590027,"Mountain goat",0
56.71062088,-134.2305603,"Mountain goat",0
56.79536057,-134.2604218,"Mountain goat",0
56.81158829,-134.1526642,"Mountain goat",0
56.7419281,-134.0751801,"Mountain goat",0
56.23912048,-132.9705353,"Mountain goat",0
55.70566177,-132.8382111,"Mountain goat",0
55.62863922,-133.0443115,"Mountain goat",0
55.44971848,-132.8352814,"Mountain goat",0
55.62863922,-133.0443115,"Mountain goat",0
55.80554962,-133.1125183,"Mountain goat",0
55.51850891,-133.027832,"Mountain goat",0
55.51813889,-133.029541,"Mountain goat",0
55.80554962,-133.1125183,"Mountain goat",0
55.51800919,-133.0300903,"Mountain goat",0
55.62863922,-133.0443115,"Mountain goat",0
55.51847839,-133.0279999,"Mountain goat",0
55.77981186,-133.4533539,"Mountain goat",0
55.78966141,-133.4766846,"Mountain goat",0
55.78504181,-133.4967041,"Mountain goat",0
55.78396988,-133.4873962,"Mountain goat",0
55.78128052,-133.4564514,"Mountain goat",0
55.76826859,-132.7271881,"Mountain goat",0
55.74185944,-132.8283691,"Mountain goat",0
55.74042892,-132.8265686,"Mountain goat",0
55.73197174,-132.823288,"Mountain goat",0
55.73052979,-132.8219452,"Mountain goat",0
55.72660065,-132.821991,"Mountain goat",0
55.72467041,-132.5545197,"Mountain goat",0
55.72467041,-132.5545197,"Mountain goat",0
55.74604034,-132.4865112,"Mountain goat",0
55.99200058,-132.7878265,"Mountain goat",0
55.88043976,-132.8710938,"Mountain goat",0
55.88246918,-132.8023376,"Mountain goat",0
55.90610886,-132.7849121,"Mountain goat",0
55.78577042,-133.4974976,"Mountain goat",0
58.4034996,-135.8454895,"Mountain goat",0
58.4034996,-135.8454895,"Mountain goat",0
58.40483093,-135.8472595,"Mountain goat",0
58.40483093,-135.8454895,"Mountain goat",0
58.40010834,-135.7882385,"Mountain goat",0
58.40538025,-135.7882385,"Mountain goat",0
58.3823204,-135.8905182,"Mountain goat",0
58.3823204,-135.8905182,"Mountain goat",0
58.38520813,-135.8723602,"Mountain goat",0
58.34679031,-135.707016,"Mountain goat",0
58.37728119,-135.7108917,"Mountain goat",0
58.37675858,-135.7082214,"Mountain goat",0
58.37657166,-135.7074127,"Mountain goat",0
55.69989014,-132.4959869,"Mountain goat",0
58.3260498,-134.5783844,"Mountain goat",0
56.8006897,-132.9378052,"Mountain goat",0
58.30208969,-134.3957062,"Mountain goat",0
58.27442932,-134.4141083,"Mountain goat",0
58.25085068,-134.2984467,"Mountain goat",0
58.25085068,-134.2984467,"Mountain goat",0
58.25085068,-134.2984467,"Mountain goat",0
58.25085068,-134.2984467,"Mountain goat",0
58.25085068,-134.2984467,"Mountain goat",0
58.38784027,-134.5089569,"Mountain goat",6857
58.45277,-135.70496,"Mountain goat",0
58.45177,-135.70496,"Mountain goat",0
58.383441,-135.632288,"Mountain goat",0
58.383441,-135.632288,"Mountain goat",0
58.383441,-135.632288,"Mountain goat",0
58.385239,-135.631434,"Mountain goat",0
58.385239,-135.631434,"Mountain goat",0
58.385239,-135.631434,"Mountain goat",0
58.38424,-135.632131,"Mountain goat",0
58.38424,-135.632131,"Mountain goat",0
58.38424,-135.632131,"Mountain goat",0
58.383157,-135.633581,"Mountain goat",0
58.383157,-135.633581,"Mountain goat",0
58.383157,-135.633581,"Mountain goat",0
58.383013,-135.631109,"Mountain goat",0
58.383013,-135.631109,"Mountain goat",0
58.383013,-135.631109,"Mountain goat",0
58.383013,-135.631109,"Mountain goat",0
58.37596,-135.63229,"Mountain goat",0
58.375465,-135.609317,"Mountain goat",0
58.375286,-135.608922,"Mountain goat",0
58.375286,-135.608922,"Mountain goat",0
58.375266,-135.608771,"Mountain goat",0
58.375082,-135.608358,"Mountain goat",0
58.375082,-135.608358,"Mountain goat",0
58.374936,-135.607947,"Mountain goat",0
58.381835,-135.675313,"Mountain goat",0
58.38329,-135.648245,"Mountain goat",0
58.38329,-135.648245,"Mountain goat",0
58.384451,-135.66155,"Mountain goat",0
58.384451,-135.66155,"Mountain goat",0
58.384451,-135.66155,"Mountain goat",0
58.390216,-135.809016,"Mountain goat",0
58.45281,-135.71185,"Mountain goat",0
58.43419,-135.63687,"Mountain goat",0
58.37697,-135.71184,"Mountain goat",0
58.36783687,-135.7316141,"Mountain goat",0
58.36829611,-135.7327026,"Mountain goat",0
58.36820316,-135.7327247,"Mountain goat",0
58.37658,-135.70741,"Mountain goat",0
58.37736,-135.70995,"Mountain goat",0
58.37931,-135.69154,"Mountain goat",0
58.37984,-135.68495,"Mountain goat",0
58.38052,-135.68381,"Mountain goat",0
58.37767,-135.69502,"Mountain goat",0
58.37645,-135.71313,"Mountain goat",0
58.37988,-135.68898,"Mountain goat",0
58.341708,-135.697563,"Mountain goat",0
58.332874,-135.682877,"Mountain goat",0
58.33194129,-135.681459,"Mountain goat",0
58.33911459,-135.693779,"Mountain goat",0
58.33214284,-135.681446,"Mountain goat",0
58.3329052,-135.682,"Mountain goat",0
58.381436,-135.630501,"Mountain goat",0
58.381436,-135.630501,"Mountain goat",0
58.381436,-135.630501,"Mountain goat",0
58.382184,-135.635551,"Mountain goat",0
58.382184,-135.635551,"Mountain goat",0
58.382184,-135.635551,"Mountain goat",0
58.381621,-135.633063,"Mountain goat",0
58.381621,-135.633063,"Mountain goat",0
58.381621,-135.633063,"Mountain goat",0
58.381885,-135.637668,"Mountain goat",0
58.381885,-135.637668,"Mountain goat",0
58.381885,-135.637668,"Mountain goat",0
58.32941,-134.56702,"Mountain goat",0
58.31792,-134.40849,"Mountain goat",97307
58.27526,-134.29105,"Mountain goat",0
58.391,-134.495,"Mountain goat",0
58.275697,-134.41393,"Mountain goat",0
58.275697,-134.41393,"Mountain goat",0
58.453552,-135.777817,"Mountain goat",0
58.444275,-135.785645,"Mountain goat",0
58.45424,-135.76881,"Mountain goat",0
58.44612,-135.76555,"Mountain goat",0
58.47336,-135.7401,"Mountain goat",0
58.44809,-135.78867,"Mountain goat",0
58.44271,-135.78804,"Mountain goat",0
58.94531,-134.88933,"Mountain goat",0
58.94531,-134.88933,"Mountain goat",0
58.44265,-135.78749,"Mountain goat",0
58.44415,-135.78581,"Mountain goat",0
58.44809,-135.78867,"Mountain goat",0
58.444275,-135.785645,"Mountain goat",0
58.37937,-135.62334,"Mountain goat",0
58.34621,-135.54266,"Mountain goat",0
58.38334,-135.65001,"Mountain goat",0
58.454433,-135.803177,"Mountain goat",0
58.4427,-135.78741,"Mountain goat",0
58.4431,-135.78683,"Mountain goat",0
58.38164,-134.51232,"Mountain goat",0
58.47682,-135.73745,"Mountain goat",0
58.443417,-135.786667,"Mountain goat",0
58.326134,-135.648911,"Mountain goat",0
58.403816,-135.746201,"Mountain goat",0
59.0472,-134.86159,"Mountain goat",8120
58.48239,-135.84262,"Mountain goat",0
58.49016,-135.84399,"Mountain goat",0
58.49016,-135.84399,"Mountain goat",0
58.482258,-135.842133,"Mountain goat",0
59.06166,-134.82517,"Mountain goat",659
59.06166,-134.82517,"Mountain goat",0
59.05617,-134.82722,"Mountain goat",1036
59.05617,-134.82722,"Mountain goat",0
59.05617,-134.82722,"Mountain goat",922
59.05617,-134.82722,"Mountain goat",3330
59.05617,-134.82722,"Mountain goat",3005
58.91726,-134.91531,"Mountain goat",52663
58.91726,-134.91531,"Mountain goat",6250
58.91726,-134.91531,"Mountain goat",5429
58.91726,-134.91531,"Mountain goat",0
58.93773,-134.8924,"Mountain goat",0
58.93773,-134.8924,"Mountain goat",0
58.93105,-134.83607,"Mountain goat",0
58.96976,-134.8913,"Mountain goat",71980
58.96976,-134.8913,"Mountain goat",49617
59.04537,-134.86559,"Mountain goat",8873
59.04537,-134.86559,"Mountain goat",0
59.05098,-134.93692,"Mountain goat",0
59.0509,-134.93642,"Mountain goat",0
56.78056885,-134.259684,"Mountain goat",0
56.83798238,-134.112259,"Mountain goat",0
56.79431199,-134.1471643,"Mountain goat",0
56.78082081,-134.2597381,"Mountain goat",0
56.79490618,-134.1483009,"Mountain goat",0
56.81103313,-134.0380593,"Mountain goat",0
56.83279909,-134.1578389,"Mountain goat",0
56.75057547,-134.2451882,"Mountain goat",0
56.82406909,-134.262581,"Mountain goat",0
56.760666,-134.098216,"Mountain goat",0
56.79551555,-134.2604024,"Mountain goat",0
56.83930957,-134.1250995,"Mountain goat",0
56.82304733,-134.2375394,"Mountain goat",0
56.82380271,-134.2615599,"Mountain goat",0
56.83939649,-134.1262837,"Mountain goat",0
56.78165037,-134.2600089,"Mountain goat",0
56.78015538,-134.0326805,"Mountain goat",0
56.77477973,-134.2593822,"Mountain goat",0
56.79810547,-134.0301912,"Mountain goat",0
56.76038339,-134.0943753,"Mountain goat",0
56.75571291,-134.1295487,"Mountain goat",0
56.77429852,-134.0558781,"Mountain goat",0
56.8018127,-134.1679087,"Mountain goat",0
56.82491172,-134.0699018,"Mountain goat",0
56.824069,-134.262581,"Mountain goat",0
56.823047,-134.237539,"Mountain goat",0
56.671058,-134.258424,"Mountain goat",0
56.67814124,-134.256104,"Mountain goat",0
56.68819,-134.25429,"Mountain goat",0
56.710668,-134.231991,"Mountain goat",0
56.695766,-134.248052,"Mountain goat",0
56.668988,-134.167226,"Mountain goat",0
56.7643684,-134.0847937,"Mountain goat",0
56.686625,-134.184034,"Mountain goat",0
56.708328,-134.221874,"Mountain goat",0
58.271337,-134.397907,"Mountain goat",0
58.98347,-134.87456,"Mountain goat",11438
58.45481,-135.80405,"Mountain goat",0
58.37777,-135.6154,"Mountain goat",0
58.38462,-135.65929,"Mountain goat",0
58.37557,-135.71437,"Mountain goat",0
58.38482,-135.6553,"Mountain goat",0
58.37724,-135.61382,"Mountain goat",0
58.3934,-135.91252,"Mountain goat",0
58.40897,-135.90326,"Mountain goat",0
58.38534,-135.87175,"Mountain goat",0
58.38542,-135.87187,"Mountain goat",0
58.42683,-135.68842,"Mountain goat",0
58.38516,-135.87288,"Mountain goat",0
58.39147,-135.91516,"Mountain goat",0
58.40432,-135.90666,"Mountain goat",0
58.38954,-135.81273,"Mountain goat",0
58.38503,-135.85875,"Mountain goat",0
58.38542,-135.87187,"Mountain goat",0
55.227211,-131.7605743,"Marmot",0
58.37899017,-135.6920624,"Marmot",0
55.81415939,-132.9919281,"Marmot",0
55.81296921,-132.985611,"Marmot",0
56.23733139,-132.9662628,"Marmot",0
55.45339966,-132.8437958,"Marmot",0
55.90185928,-132.7718353,"Marmot",0
55.82205963,-132.9428253,"Marmot",0
55.81938934,-132.9377441,"Marmot",0
55.4696312,-133.4322815,"Marmot",0
55.79018021,-132.7649384,"Marmot",0
55.80765915,-132.9059448,"Marmot",0
55.80765915,-132.9059448,"Marmot",0
55.80765915,-132.9059448,"Marmot",0
55.80765915,-132.9059448,"Marmot",0
55.80765915,-132.9059448,"Marmot",0
55.51713181,-133.589386,"Marmot",0
55.765079,-132.709747,"Marmot",0
55.81227875,-132.9180756,"Marmot",0
55.8151207,-132.5172882,"Marmot",0
55.81246948,-132.9187164,"Marmot",0
55.78926849,-133.0119476,"Marmot",0
55.76631927,-132.5302887,"Marmot",0
55.8713913,-133.0990448,"Marmot",0
55.79018021,-132.7649384,"Marmot",0
55.83010101,-132.9758759,"Marmot",0
55.76828003,-133.1081238,"Marmot",0
55.75915909,-133.1096802,"Marmot",0
55.89429092,-132.6202545,"Marmot",0
55.76729965,-132.5299988,"Marmot",0
55.84494019,-132.9813538,"Marmot",0
55.79645157,-132.8095093,"Marmot",0
55.81938934,-132.9377441,"Marmot",0
56.15687943,-133.2737122,"Marmot",0
55.80604935,-132.9016876,"Marmot",0
55.80604935,-132.9016876,"Marmot",0
55.314186,-132.466474,"Marmot",0
55.81729889,-132.93573,"Marmot",0
55.75569153,-132.7000427,"Marmot",0
55.3514595,-132.8460083,"Marmot",0
55.81227875,-132.9180756,"Marmot",0
55.79800034,-132.8127594,"Marmot",0
55.79666901,-132.8097687,"Marmot",0
55.79275894,-132.8105164,"Marmot",0
55.79296112,-132.8105164,"Marmot",0
55.79296112,-132.8105164,"Marmot",0
55.79296112,-132.8105164,"Marmot",0
55.82406998,-133.2350769,"Marmot",0
55.82406998,-133.2350769,"Marmot",0
55.82352829,-133.2353058,"Marmot",0
55.82382965,-133.2353058,"Marmot",0
55.81412888,-132.5178223,"Marmot",0
55.80408096,-132.497757,"Marmot",0
55.01863098,-133.010376,"Marmot",0
55.82455063,-133.0107269,"Marmot",0
55.83147049,-132.9945984,"Marmot",0
55.81203079,-132.9429016,"Marmot",0
55.746,-132.8342,"Marmot",0
55.77838135,-132.8698273,"Marmot",0
55.68782043,-132.8612823,"Marmot",0
55.45341873,-132.8434753,"Marmot",0
55.78409958,-132.7604065,"Marmot",0
55.7677002,-132.6865997,"Marmot",0
55.32265091,-131.6797791,"Marmot",0
55.29999924,-132.8999939,"Marmot",0
55.29999924,-132.8999939,"Marmot",0
55.29999924,-132.8999939,"Marmot",0
55.72000122,-132.8200073,"Marmot",0
55.72000122,-132.8200073,"Marmot",0
55.81604004,-132.5170593,"Marmot",0
55.81604004,-132.5170593,"Marmot",0
55.8365593,-132.9950409,"Marmot",0
55.89035034,-132.9013824,"Marmot",0
55.87546921,-132.850647,"Marmot",0
55.87546921,-132.8498688,"Marmot",0
55.87554932,-132.8581696,"Marmot",0
55.87551117,-132.8495483,"Marmot",0
55.87535095,-132.8495789,"Marmot",0
55.87459946,-132.9486389,"Marmot",0
55.71888,-132.666105,"Marmot",0
55.801665,-132.801665,"Marmot",0
55.76810074,-132.7265015,"Marmot",0
55.97449875,-132.7496033,"Marmot",0
55.90129852,-132.9442596,"Marmot",0
55.45341873,-132.8434753,"Marmot",0
55.80741119,-132.9759521,"Marmot",0
55.81095123,-132.980072,"Marmot",0
55.80435181,-132.9745483,"Marmot",0
55.45341873,-132.8432465,"Marmot",0
55.80566025,-133.1127167,"Marmot",0
55.282707,-132.935914,"Marmot",0
55.68894958,-132.8623352,"Marmot",0
55.4143486,-132.6047974,"Marmot",0
55.80307007,-133.0754547,"Marmot",0
55.91419983,-132.7588043,"Marmot",0
55.97415924,-132.7497864,"Marmot",0
55.97415924,-132.7497864,"Marmot",0
55.97415924,-132.7497864,"Marmot",0
55.92734909,-133.2172241,"Marmot",0
55.71223831,-132.844574,"Marmot",0
55.73147964,-132.8227386,"Marmot",0
55.73797989,-132.8239746,"Marmot",0
55.7503891,-132.832077,"Marmot",0
55.75183868,-132.8332367,"Marmot",0
55.75357819,-132.8341064,"Marmot",0
55.75605011,-132.8362122,"Marmot",0
55.90567017,-132.7864532,"Marmot",0
55.90567017,-132.7864532,"Marmot",0
55.90567017,-132.7864532,"Marmot",0
58.38751984,-134.548172,"Marmot",0
55.8057785,-132.9777527,"Marmot",0
55.741,-133.242,"Marmot",0
55.77000046,-132.490097,"Marmot",0
56.25143814,-132.9777527,"Marmot",0
55.3568306,-132.8850555,"Marmot",0
55.35813904,-132.8873596,"Marmot",0
55.35295105,-132.8725281,"Marmot",0
55.35251999,-132.8782043,"Marmot",0
55.30946,-133.338788,"Marmot",0
55.35673141,-132.8853455,"Marmot",0
55.35673141,-132.8853455,"Marmot",0
55.35673141,-132.8853455,"Marmot",0
55.35673141,-132.8853455,"Marmot",0
55.35673141,-132.8853455,"Marmot",0
55.35673141,-132.8853455,"Marmot",0
55.35673141,-132.8853455,"Marmot",0
55.35673141,-132.8853455,"Marmot",0
55.35673141,-132.8853455,"Marmot",0
55.35673141,-132.8853455,"Marmot",0
55.35673141,-132.8853455,"Marmot",0
58.67718887,-134.8900757,"Marmot",0
56.13484955,-132.9240112,"Marmot",0
55.35290146,-132.8724213,"Marmot",0
55.45190048,-132.8438263,"Marmot",0
55.82035828,-133.0133057,"Marmot",0
55.82035828,-133.0133057,"Marmot",0
55.89360809,-133.2439728,"Marmot",0
54.90441895,-132.3055573,"Marmot",0
55.09408951,-132.8094025,"Marmot",0
55.09270859,-132.8071136,"Marmot",0
58.36491013,-135.6798706,"Marmot",0
58.36491013,-135.6798706,"Marmot",0
58.36388016,-135.7184601,"Marmot",0
58.29721069,-134.6547089,"Marmot",0
58.5577507,-134.8468781,"Marmot",0
58.31914139,-134.6248169,"Marmot",0
58.30290985,-134.6483307,"Marmot",0
58.57600021,-134.7449951,"Marmot",0
58.57600021,-134.7449951,"Marmot",0
58.57600021,-134.7449951,"Marmot",0
58.238753,-134.564687,"Marmot",0
58.238753,-134.564687,"Marmot",0
58.23957062,-134.5642548,"Marmot",0
58.23981094,-134.5642242,"Marmot",0
58.23920059,-134.5643768,"Marmot",0
58.2192688,-134.5072479,"Marmot",0
58.23799133,-134.4689331,"Marmot",0
58.23027039,-134.4700775,"Marmot",0
58.2298317,-134.469223,"Marmot",0
58.22959137,-134.4695892,"Marmot",0
55.35412979,-132.8821259,"Marmot",0
55.45230865,-132.8368683,"Marmot",0
55.80385971,-133.0772247,"Marmot",0
55.8937912,-133.2324677,"Marmot",0
55.45832825,-132.7970734,"Marmot",0
55.46081924,-132.7965546,"Marmot",0
55.80588913,-133.1137085,"Marmot",0
55.82355118,-133.0127716,"Marmot",0
55.79990005,-132.9814911,"Marmot",0
55.80546951,-133.1124878,"Marmot",0
55.46767044,-132.9573364,"Marmot",0
58.43877029,-135.8996887,"Marmot",0
58.44786835,-135.8977203,"Marmot",0
58.44060135,-135.8985748,"Marmot",0
58.44729996,-135.8975372,"Marmot",0
58.37939835,-135.911026,"Marmot",0
58.43804932,-135.8995514,"Marmot",0
58.43156052,-135.911026,"Marmot",0
58.4471283,-135.8973846,"Marmot",0
55.80524063,-133.1120758,"Marmot",0
55.79938889,-132.9818115,"Marmot",0
55.79418945,-132.9915619,"Marmot",0
55.79663849,-132.9886169,"Marmot",0
56.252242,-132.97836,"Marmot",0
55.51673126,-133.0495148,"Marmot",0
55.798167,-132.491033,"Marmot",0
55.82120132,-133.013031,"Marmot",0
56.69174,-134.25204,"Marmot",0
56.64334,-134.06453,"Marmot",0
56.67037964,-134.1679993,"Marmot",0
56.68275833,-134.1802673,"Marmot",0
56.67198181,-134.1695862,"Marmot",0
56.67692184,-134.1719208,"Marmot",0
56.69264984,-134.2089844,"Marmot",0
56.95500183,-133.3150024,"Marmot",0
56.95500183,-133.3150024,"Marmot",0
56.95500183,-133.3150024,"Marmot",0
56.95500183,-133.3150024,"Marmot",0
56.95500183,-133.3150024,"Marmot",0
56.63999939,-132.8049927,"Marmot",0
56.63999939,-132.8049927,"Marmot",0
56.63999939,-132.8049927,"Marmot",0
56.63999939,-132.8049927,"Marmot",0
56.63999939,-132.8049927,"Marmot",0
56.50500107,-132.8249969,"Marmot",0
56.64799881,-132.7039948,"Marmot",0
56.64799881,-132.7039948,"Marmot",0
56.62099838,-132.6199951,"Marmot",0
56.62099838,-132.6199951,"Marmot",0
56.64799881,-132.7039948,"Marmot",0
56.64799881,-132.7039948,"Marmot",0
56.62099838,-132.6199951,"Marmot",0
56.50500107,-132.8249969,"Marmot",0
56.64799881,-132.7039948,"Marmot",0
56.50500107,-132.8249969,"Marmot",0
56.50500107,-132.8249969,"Marmot",0
56.62099838,-132.6199951,"Marmot",0
56.62099838,-132.6199951,"Marmot",0
56.62099838,-132.6199951,"Marmot",0
56.95500183,-133.3150024,"Marmot",0
56.95500183,-133.3150024,"Marmot",0
